ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT,ITEM_CATEGORY_L2,ITEM_CATEGORY_L1,ITEM_PRICE,ITEM_PRODUCT_NAME,ITEM_PRODUCT_DESCRIPTION,Contact ID,OCCURREDAT,Product ID,Deal Name,Deal Pipeline,Deal Stage,Quantity,Deal Amount
a426a252-50ca-4a4d-b477-306985c3e0a6,4499,AddToCart,1701542013,No,pet,outdoors,35,Adventuring with Your Pup,"This innovative outdoor accessory keeps your adventurous pup secure, comfortable, and entertained with its durable, high-quality design made for dogs of all breeds and sizes to explore the great outdoors in style.",17105,12/2/23,2684070298,Adventuring with Your Pup Cart,eCommerce,Checkout Pending,1,35
771a0ced-1a1c-45d4-b94c-3d7b2188e48b,941,AddToCart,1701542159,Yes,decorative,homedecor,47,Natural Woven Storage Basket,"This natural rattan decor basket adds breezy, beachy style to any room. Expertly handwoven, it provides chic storage for blankets, magazines, and more.",12251,12/2/23,2684061788,Natural Woven Storage Basket Cart,eCommerce,Checkout Pending,1,47
7d12f793-892d-46f8-bd2d-8f951db0a9d1,3506,AddToCart,1701542287,Yes,kitchen,housewares,66,Stylish Crystal Wine Glass,"Presenting the elegant Elegant Crystal Wine Glass. This sleek, curved crystal glass elevates wine drinking with its delicate stem and generous bowl. Crafted for sophistication and appreciation of wine's complex flavors. A refined addition to any barware collection.",14755,12/2/23,2684211486,Stylish Crystal Wine Glass Cart,eCommerce,Checkout Pending,1,66
0665c441-8841-47c5-84e4-a897bd78ee84,3557,AddToCart,1701542437,No,tables,furniture,159,Rustic Rosy Workstation Table,"Energize your workspace with the beautiful and functional Rosy-Brown Work Table. Its spacious tabletop and smooth finish optimize workflow while its rich, warm color adds vibrance.",17755,12/2/23,2684212078,Rustic Rosy Workstation Table Cart,eCommerce,Checkout Pending,1,159
80939475-9029-41f4-a178-f34ba9d5942b,2898,AddToCart,1701542569,No,sneaker,footwear,143,Vibrant Green Casual Sneakers,Make a vibrant statement with these eye-catching green sneakers! Their sporty style and durable construction allow for urban adventure while their playful color adds youthful flair.,10490,12/2/23,2684073595,Vibrant Green Casual Sneakers Cart,eCommerce,Checkout Pending,1,143
1c54c650-dc19-486b-99a2-8621278acb9b,4226,AddToCart,1701542708,Yes,lighting,homedecor,18,Stylish Fabric Hanging Lamp,"Illuminate your home in style with this elegant fabric hanging lamp. Its metal frame and neutral-toned shades add modern flair while emitting a soft, ambient glow perfect for living rooms and bedrooms. Expertly crafted for easy installation.",15015,12/2/23,2683901460,Stylish Fabric Hanging Lamp Cart,eCommerce,Checkout Pending,1,18
b20ba076-58a7-4602-9b56-4bee46e98388,5530,AddToCart,1701542836,No,nachos,food service,5,Cheesy Beefy Nacho Platter,"Crispy tortilla chips piled high with melted cheese, seasoned beef, beans, fresh pico de gallo, guacamole and sour cream. An irresistible Tex-Mex fiesta of flavors in every hearty nacho bite.",17108,12/2/23,2684073603,Cheesy Beefy Nacho Platter Cart,eCommerce,Checkout Pending,1,5
d06df410-174c-4ef7-abcd-478f206f335f,2535,AddToCart,1701542978,No,socks,apparel,13,Stylish Yet Sturdy Work Socks,"Expertly crafted with breathable cotton-polyester, these mid-calf socks provide sleek, professional style. The reinforced heel and toe ensure durability while the variety of muted colors seamlessly match any work attire.",13079,12/2/23,2684214798,Stylish Yet Sturdy Work Socks Cart,eCommerce,Checkout Pending,1,13
d6c66a35-d63a-455e-a26e-62a72d1db254,2746,AddToCart,1701543116,No,kitchen,housewares,66,Sleek Glassware for Stylish Dining,"The Everyday Elegant Glassware Set brings sophistication and durability to your tabletop. Shatter-resistant glasses in a variety of shapes suit all drinking needs, from cocktails to water. Sleek, modern design adds elegance for casual or formal dining.",13246,12/2/23,2684212891,Sleek Glassware for Stylish Dining Cart,eCommerce,Checkout Pending,1,66
36cfd856-dd30-46a9-8654-1f1de77e674a,3361,AddToCart,1701543258,No,wreath,floral,129,Bright Spring Wreath,"Celebrate spring's renewal with our sustainably grown Easter wreath. Lilies, tulips, and hyacinths bloom brightly against natural greenery in this festive handcrafted floral arrangement.",12997,12/2/23,2684209664,Bright Spring Wreath Cart,eCommerce,Checkout Pending,1,129
e61f8a6c-2bb6-4ccc-bb2c-c0a9ea17f750,4598,AddToCart,1701543387,Yes,bouquet,floral,107,Blissful Pink Wedding Bouquet,"Presenting our Blush Pink Wedding Bouquet, a dreamy assortment of romantic blooms in soft pink and ivory hues. This exquisite floral arrangement is artfully crafted by our experts using premium seasonal flowers. An elegant accent for your special day.",15026,12/2/23,2683901035,Blissful Pink Wedding Bouquet Cart,eCommerce,Checkout Pending,1,107
600e0db0-302f-49c6-b038-a872442894fb,3510,AddToCart,1701543538,No,drill,tools,9,Powerful Pro-Grade Drill for Tough Tasks,"This heavy-duty drill packs professional power for drilling through wood, metal, and more. Its durable construction and variable speeds provide versatility for home DIYers to contractors.",15801,12/2/23,2684233033,Powerful Pro-Grade Drill for Tough Tasks Cart,eCommerce,Checkout Pending,1,9
0cb3ab29-b939-4732-b8ac-72ec61a4f950,1410,AddToCart,1701543669,Yes,camera,electronics,10,Compact Camera - Photos Like a Pro,"This lightweight, yet powerful camera captures brilliant photos and videos with its professional-grade lens and large image sensor. Perfect for amateur photographers or seasoned pros seeking high quality images in a durable, compact body.",12815,12/2/23,2684044843,Compact Camera - Photos Like a Pro Cart,eCommerce,Checkout Pending,1,10
256e742a-d649-4833-a828-f3f69c26ab29,1062,AddToCart,1701543812,No,vegetables,groceries,6,Zesty Hot Chillies Liven Any Dish,"Spicy Chillies add zest and heat to any dish. These flavorful and versatile vegetables are a must-have pantry staple. Transform the flavor profile of your meals with their intense, tangy kick.",10611,12/2/23,2684076832,Zesty Hot Chillies Liven Any Dish Cart,eCommerce,Checkout Pending,1,6
00096972-5f6b-44df-917b-f7d21ae5644c,4420,AddToCart,1701543941,No,shirt,apparel,226,Stylish Pink Slim Fit Shirt,"Presenting the Pink Slim Fit Shirt - a chic, flattering top in an eye-catching pink hue. Expertly tailored in smooth, lightweight fabric for stylish comfort. The perfect versatile piece to add panache to any woman's wardrobe.",15409,12/2/23,2684075359,Stylish Pink Slim Fit Shirt Cart,eCommerce,Checkout Pending,1,226
a88f0fe2-5621-4168-a378-045362dcdc91,487,AddToCart,1701544089,Yes,shirt,apparel,78,Crisp White Button-Down for Confidence,"This crisp white button-down projects style and confidence. An effortlessly fashionable staple, it pairs perfectly with suits or jeans for both work and play.",14404,12/2/23,2684231979,Crisp White Button-Down for Confidence Cart,eCommerce,Checkout Pending,1,78
7cfd10d1-ff92-4513-b688-0ee179deaaef,4835,AddToCart,1701544214,Yes,grooming,beauty,12,Radiant Perfection Concealer,"This revolutionary concealer brings the magic of airbrushing to your beauty routine. Our flawless formula seamlessly covers imperfections for a picture-perfect, second-skin finish that lasts. Unrivaled, buildable coverage makes blemishes vanish instantly, leaving only natural-looking perfection.",17564,12/2/23,2684223381,Radiant Perfection Concealer Cart,eCommerce,Checkout Pending,1,12
8ec70df0-0924-4749-9c23-6deddada2f5e,1974,AddToCart,1701544356,Yes,bakery,groceries,7,Fresh-Baked Daily Bagels,"Our fresh artisan bagels are handcrafted daily with quality ingredients. Boiled then baked for a chewy texture and subtle sweetness, they're a versatile grocery staple to enjoy for any meal.",11926,12/2/23,2684208301,Fresh-Baked Daily Bagels Cart,eCommerce,Checkout Pending,1,7
7719893d-b5d8-4277-ac66-b2fb3394063e,3466,AddToCart,1701544492,No,tables,furniture,154,Sleek White Work Table Boosts Productivity,"This sleek, spacious white work table boosts productivity with its sturdy build and ample workspace. Perfect for home offices and craft rooms, its clean style and stain-resistant surface keep your workspace tidy and professional.",14608,12/2/23,2684209410,Sleek White Work Table Boosts Productivity Cart,eCommerce,Checkout Pending,1,154
274a765d-a58d-4d09-b9a8-8cd92739525c,1863,AddToCart,1701544629,No,bowls,housewares,59,Sleek Ceramic Bowl Elevates Kitchen Style,"This sleek, modern ceramic bowl elevates your kitchen with elegant, minimalist style. Its durable material and deep rounded base make it as functional as it is beautiful for serving soups, salads, and more.",10873,12/2/23,2684044830,Sleek Ceramic Bowl Elevates Kitchen Style Cart,eCommerce,Checkout Pending,1,59
16842055-6a51-443b-843c-51bc85dee353,5164,AddToCart,1701544761,No,belt,accessories,26,Stylish Accessory Belt for Women,"The Cool Belt's sleek, lightweight design adds stylish flair to any woman's outfit. This must-have accessory comes in on-trend colors to complement your look. Crafted from quality materials for long-lasting comfort and style.",16714,12/2/23,2684233038,Stylish Accessory Belt for Women Cart,eCommerce,Checkout Pending,1,26
67dbce8c-84d8-4715-8bf7-1590ad56ac91,1722,AddToCart,1701544906,No,christmas,seasonal,139,Festive Christmas Decor Collection,"Spread holiday cheer with our festive Christmas decorations. This merry and bright collection offers everything needed to deck your halls and make spirits bright. High-quality trimmings, accents, and tabletop décor for stylish, warm holiday celebrations.",13535,12/2/23,2684210350,Festive Christmas Decor Collection Cart,eCommerce,Checkout Pending,1,139
9e663074-853f-45a4-a950-9419eaff5531,4534,AddToCart,1701545036,Yes,cooking,books,50,Spanish Flavors Cookbook,"Discover the flavors of Spain with this comprehensive Spanish cookbook. Authentic recipes for tapas, paella, gazpacho and more let you explore traditional Spanish cuisine right at home.",17525,12/2/23,2684211475,Spanish Flavors Cookbook Cart,eCommerce,Checkout Pending,1,50
050f28e4-376d-474b-b2d0-0b62c751e85d,4415,AddToCart,1701545186,No,computer,electronics,454,"Blazing Fast Laptop, Anywhere Productivity","This powerful laptop computer boasts a lightweight, durable design and high-performance processor for smooth, reliable productivity. Its vivid HD display, ample RAM, and fast SSD let you work efficiently anywhere.",18201,12/2/23,2684211461,"Blazing Fast Laptop, Anywhere Productivity Cart",eCommerce,Checkout Pending,1,454
56dcfc2b-01d2-42d1-8002-32fdbe1a034a,3348,AddToCart,1701545309,Yes,tables,furniture,204,Sturdy Dark Khaki Worktable Boosts Productivity,"This dark khaki work table blends function and style with its spacious surface and sturdy design. Perfect for crafts, office work, or projects, it provides ample space and stability to boost productivity.",13242,12/2/23,2684217946,Sturdy Dark Khaki Worktable Boosts Productivity Cart,eCommerce,Checkout Pending,1,204
25d7bbf6-7dd3-4912-93a7-4186ea417b54,5984,AddToCart,1701545461,No,soup and salad,food service,5,Lemon Dill Salmon Salad,"A nutritious and refreshing salmon salad with flaky, baked salmon, crisp veggies, and a light lemon dill dressing. This flavorful salad makes an excellent food service option, providing the healthy omega oils of salmon in each bite.",18611,12/2/23,2684211489,Lemon Dill Salmon Salad Cart,eCommerce,Checkout Pending,1,5
c9864541-b1a9-45a5-9304-e6782843a9c1,3523,AddToCart,1701545594,No,boot,footwear,75,Stylish Brown Leather Boots,"Expertly crafted brown leather knee-high boots featuring a sleek, timeless design. Slide into comfort with the soft microfiber lining and cushioned insole. Stay steady on wet days with the durable, traction rubber outsole.",13593,12/2/23,2684078366,Stylish Brown Leather Boots Cart,eCommerce,Checkout Pending,1,75
8d4ea20c-19e5-4bc8-bdb3-7168e89bb176,2393,AddToCart,1701545736,No,bracelet,jewelry,122,Sparkling Bracelet for Any Look,"The Flawless Bracelet is an elegant accessory that adds effortless beauty to any outfit. Expertly crafted with a luxurious finish, this versatile bracelet is a stylish and practical jewelry essential for every woman's collection.",10837,12/2/23,2684218885,Sparkling Bracelet for Any Look Cart,eCommerce,Checkout Pending,1,122
977d3ee7-3a40-4043-8164-c7f66e384940,1684,AddToCart,1701545862,Yes,handbag,accessories,102,Sleek Gray Leather Day to Night Handbag,Sleek and versatile light gray leather handbag with silver hardware transitions effortlessly from day to night. Roomy interior keeps essentials organized with adjustable strap and multiple pockets for on-the-go style and comfort.,10470,12/2/23,2684226161,Sleek Gray Leather Day to Night Handbag Cart,eCommerce,Checkout Pending,1,102
ee7b59b1-4621-45a5-9a47-7fc9f74719a5,2103,AddToCart,1701546010,No,kitchen,housewares,72,Stylish Cocktail Glass for Elegant Drinks,"This elegant cocktail glass adds sophistication to any home bar. Its sleek, curved shape shows off colorful cocktails while the slender stem allows for graceful holding. An essential and stylish barware item for serving crafted drinks with clarity and balance.",10742,12/2/23,2684209682,Stylish Cocktail Glass for Elegant Drinks Cart,eCommerce,Checkout Pending,1,72
7a52ede4-bed8-4720-9cf3-9cb6908d89f5,2986,AddToCart,1701546138,No,bracelet,jewelry,116,Sparkling Bracelet for Her Special Day,"This sparkling bracelet for her features a timeless and elegant design with subtle sparkle. Expertly crafted from the finest materials, it's a versatile accessory that adds effortless glamour to any outfit, perfect for any special woman.",13249,12/2/23,2684084074,Sparkling Bracelet for Her Special Day Cart,eCommerce,Checkout Pending,1,116
9bc87696-e9bd-4241-86b0-234e054a607b,4386,AddToCart,1701546283,No,camera,electronics,10,Vivid Viewfinder Camera X Pro,"The Camera X Pro delivers stunning photos and videos with its powerful lens, large sensor, and intuitive controls in a rugged yet lightweight body. This versatile camera unleashes creativity for professionals and amateurs alike.",15232,12/2/23,2684044825,Vivid Viewfinder Camera X Pro Cart,eCommerce,Checkout Pending,1,10
af1fb35f-8fee-4ff2-a6a9-4be30d03c54b,64,AddToCart,1701546419,Yes,fishing,outdoors,17,Reel In Big Catches Effortlessly,"The Outstanding Fishing Reel delivers reliable performance and versatility for amateur and seasoned anglers alike. Its lightweight yet robust design, smooth drag system, and large spool capacity excel while pier, boat, or shore fishing.",14456,12/2/23,2684227157,Reel In Big Catches Effortlessly Cart,eCommerce,Checkout Pending,1,17
e3be2ea9-6d88-43be-aa1b-9d498c67ce26,159,AddToCart,1701546559,Yes,formal,footwear,10,Vintage Brown Leather Oxfords,Expertly crafted brown leather oxfords offering timeless sophistication. The sleek silhouette and intricate details make these versatile shoes perfect for both special events and everyday wear.,14105,12/2/23,2684213897,Vintage Brown Leather Oxfords Cart,eCommerce,Checkout Pending,1,10
481b9e0a-cc70-4daa-b663-a5b8abf69a42,1935,AddToCart,1701546694,Yes,bowls,housewares,18,Elegant Curved Ceramic Serving Bowl,"Presenting the Luxurious Curved Ceramic Bowl. With its elegant design and durable ceramic construction, this versatile bowl effortlessly serves soups, salads, and more. The perfect elegant yet functional accent for any table.",12169,12/2/23,2684061787,Elegant Curved Ceramic Serving Bowl Cart,eCommerce,Checkout Pending,1,18
317ee448-1f0a-4f98-a544-a27071502469,5195,AddToCart,1701546827,No,christmas,seasonal,72,Winter Snowflake Christmas Ornament,"This festive red Christmas ornament features a timeless round shape with frosty white snowflake designs, capturing the magical spirit of the season. Give your tree the perfect final touch or gift to a loved one.",16526,12/2/23,2684212534,Winter Snowflake Christmas Ornament Cart,eCommerce,Checkout Pending,1,72
8bdfaf9c-4ff6-46bc-a304-33db265f36ef,2273,AddToCart,1701546966,Yes,bowls,housewares,52,Versatile Ceramic Serving Bowl,"This versatile 12-inch classic ceramic serving bowl brings elegant style and utility to any kitchen. Generously sized for hearty portions, it's perfect for salads, soups, cereals, and more. Stylish, sturdy, and endlessly useful.",10686,12/2/23,2684217953,Versatile Ceramic Serving Bowl Cart,eCommerce,Checkout Pending,1,52
dfee5337-9791-4d76-b4e3-7b9ea3825dfe,1942,AddToCart,1701547108,Yes,seafood,groceries,16,Wild Salmon - Sustainably Caught & Deliciously Flaky,"Indulge in the rich, flaky texture of wild-caught sustainable Atlantic salmon. This eco-friendly fillet boasts a bright orange-pink hue and butter-like flavor that makes a nutritious, protein-packed addition to any meal.",14430,12/2/23,2684205174,Wild Salmon - Sustainably Caught & Deliciously Flaky Cart,eCommerce,Checkout Pending,1,16
073c7282-51c3-4a6e-a27a-2a166d817cf6,2118,AddToCart,1701547246,No,clock,homedecor,87,Modern Metal Clock with Clean White Face,"Sleek and stylish, this large modern wall clock features a clean white face with easy-to-read numbers in a durable metal frame. Its accurate quartz movement keeps perfect time while complementing any décor.",12682,12/2/23,2684233051,Modern Metal Clock with Clean White Face Cart,eCommerce,Checkout Pending,1,87
f10a57a1-bd56-4118-a083-4838b0aeccfc,3263,AddToCart,1701547386,No,jacket,apparel,107,The Sharp Black Jacket,The Black Jacket is a versatile men's jacket with a classic zip-up front and collar. Its durable black fabric provides warmth while the timeless style pairs effortlessly with any outfit.,12289,12/2/23,2684218799,The Sharp Black Jacket Cart,eCommerce,Checkout Pending,1,107
b8b63e67-22c5-4366-b420-977e7905354f,4000,AddToCart,1701547514,No,vegetables,groceries,8,Juicy Red Onions,"Red onions, a versatile pantry staple, add savory depth and aromatic undertones to soups, stews, salads, and more. Their subtle sweetness and immune-boosting quercetin make these antioxidant-rich, tear-inducing bulbs a must-have for every kitchen.",10982,12/2/23,2684075344,Juicy Red Onions Cart,eCommerce,Checkout Pending,1,8
24c62ad2-6977-4f69-be75-e37d897c1434,5406,AddToCart,1701547655,No,soup and salad,food service,2,Savory Tomato Basil Soup,"Enjoy a hearty and delicious Tomato Basil Soup, made with ripe, sun-ripened tomatoes and savory seasonings. This versatile canned soup adds a flavorful pop of nutrition to any meal, perfect for healthcare and hospitality dining.",17863,12/2/23,2684080439,Savory Tomato Basil Soup Cart,eCommerce,Checkout Pending,1,2
6ae04681-0217-46c7-a34c-a3e74c96a1fe,3108,AddToCart,1701547787,Yes,dressers,furniture,279,Stylish Wooden Dresser with Storage,"This stylish two-drawer wooden dresser provides ample storage with its smooth-gliding drawers. Crafted from rich, durable wood in a timeless design that complements any decor.",13599,12/2/23,2684212091,Stylish Wooden Dresser with Storage Cart,eCommerce,Checkout Pending,1,279
49dd74a3-7d11-454b-b2b1-9d40f0fef566,1918,AddToCart,1701547932,No,lighting,homedecor,60,Modern Adjustable Lamp Illuminates Stylishly,"This adjustable brushed nickel floor lamp provides ambient lighting with a soft white fabric shade. The slender metal body and weighted base add stable, versatile decor to any room.",13542,12/2/23,2684221441,Modern Adjustable Lamp Illuminates Stylishly Cart,eCommerce,Checkout Pending,1,60
f8e5aca7-17a9-49ca-afb1-19d637e90cd8,1766,AddToCart,1701548069,No,kitchen,housewares,76,Stylish Crystal Cocktail Glass,Elevate your home bar with this elegant crystal cocktail glass. Its delicate yet durable construction is perfect for mixing and serving creative cocktails and chilled drinks. Craft the perfect martini in style with this sophisticated glassware.,10289,12/2/23,2684224517,Stylish Crystal Cocktail Glass Cart,eCommerce,Checkout Pending,1,76
3b3a9942-cea3-49b2-b526-25a5cefa71c5,3287,AddToCart,1701548204,No,chairs,furniture,99,Vibrant Yellow Wingback Armchair,"This classic yellow wingback armchair provides comfortable support with its plush cushioning and sturdy wooden frame, adding a cheerful pop of color and timeless style to your living space.",11547,12/2/23,2684219802,Vibrant Yellow Wingback Armchair Cart,eCommerce,Checkout Pending,1,99
b466c821-a8fb-492a-a789-5c7395824c38,1244,AddToCart,1701548340,Yes,decorative,homedecor,24,Woven Rattan Decor Basket,"This handwoven rattan basket adds natural flair to any room. Expertly crafted with an open weave design, it provides rustic style and versatile storage for remotes, produce or catchall needs.",11217,12/2/23,2684222561,Woven Rattan Decor Basket Cart,eCommerce,Checkout Pending,1,24
b2f9ea63-f7d4-4944-84ce-208164326c8e,4727,AddToCart,1701548476,No,grooming,beauty,68,Fresh Breath Toothbrush,"This handy white toothbrush has soft bristles designed to gently clean teeth and massage gums, removing particles for fresh breath. Its angled compact ergonomic design allows thorough brushing anytime, anywhere.",18464,12/2/23,2684081197,Fresh Breath Toothbrush Cart,eCommerce,Checkout Pending,1,68
f468ce19-e359-438a-8141-8efef422a392,2207,AddToCart,1701548617,No,formal,footwear,10,Sleek Black Leather Lace-Up Shoes,"Crafted from smooth, genuine leather, these sleek black lace-up shoes are a timeless, versatile addition to your professional wardrobe. Their classic style pairs perfectly with suits and trousers for a sophisticated look.",13145,12/2/23,2684229755,Sleek Black Leather Lace-Up Shoes Cart,eCommerce,Checkout Pending,1,10
1e96e374-be23-4c97-b87e-b5c45cb8999f,372,AddToCart,1701548756,No,kitchen,housewares,53,Sleek Stainless Steel Pots and Pans,"The Pots and Pans Set delivers professional-grade stainless steel cookware to handle all your culinary endeavors. Durable, even-heating construction with ergonomic handles makes cooking comfortable and convenient. This comprehensive set is a must-have for any kitchen.",11018,12/2/23,2684209328,Sleek Stainless Steel Pots and Pans Cart,eCommerce,Checkout Pending,1,53
b9ce61f9-58cc-4ccb-aa32-03e223025857,3234,AddToCart,1701548894,Yes,kitchen,housewares,65,Straining Solids Effortlessly,"This durable stainless steel kitchen strainer with extended handle effortlessly separates liquids from solids. The fine mesh traps small particles while smoothly draining pasta, produce, and more. An essential tool for home cooks.",12776,12/2/23,2684217950,Straining Solids Effortlessly Cart,eCommerce,Checkout Pending,1,65
f737b57f-eba4-4012-965f-e2b55a0a08c7,4944,AddToCart,1701549036,No,arrangement,floral,148,Vibrant Rose Bouquet Arrangement,"Present a burst of natural beauty with our expertly arranged Roses Bouquet. Vibrant roses in an array of colors are artfully displayed in a complementary vase, delivering elegance and a lovely fragrance. This thoughtful floral gift impresses with lush blooms direct from our growers.",17220,12/2/23,2684227719,Vibrant Rose Bouquet Arrangement Cart,eCommerce,Checkout Pending,1,148
8fb0eebc-972c-4934-ad7d-1405c2d41640,1118,AddToCart,1701549162,No,headphones,electronics,121,Pristine Audio Perfection Awaits You,"Supreme sound isolation and audio precision in a flawless over-ear design. Pristine highs, rich mids, and deep bass deliver an unparalleled listening experience for audiophiles and music lovers alike.",10614,12/2/23,2684083489,Pristine Audio Perfection Awaits You Cart,eCommerce,Checkout Pending,1,121
82148184-2e41-471b-a0d7-e58caa2333e9,2177,AddToCart,1701549310,Yes,dressers,furniture,246,Rustic Rose Dresser,Stylish storage solution - this rosy-brown dresser neatly organizes clothing and accessories in 3 smooth-gliding drawers while adding a pop of color to your bedroom decor.,13867,12/2/23,2684231456,Rustic Rose Dresser Cart,eCommerce,Checkout Pending,1,246
2a68a810-b819-4d5c-9c13-c43be2eba3c4,2891,AddToCart,1701549440,Yes,decorative,homedecor,16,Rustic Handwoven Basket,"This natural rattan basket adds a rustic touch to any room. Expertly handwoven with an open weave design, it's a versatile accent piece that provides stylish storage for magazines, remotes, fruits and more.",12384,12/2/23,2684076839,Rustic Handwoven Basket Cart,eCommerce,Checkout Pending,1,16
29ffa0d7-45c9-4774-9aca-bc382e3352de,1476,AddToCart,1701549586,Yes,christmas,seasonal,110,Holiday Snowflake Glass Ornament,"This festive red glass Christmas ornament features delicate snowflake etchings that evoke nostalgic yuletide cheer. At $109.99, this timeless and intricate decoration becomes a cherished holiday tradition.",11416,12/2/23,2684083491,Holiday Snowflake Glass Ornament Cart,eCommerce,Checkout Pending,1,110
b3ad661c-3fc2-43e9-83d2-ea2003e685e1,1302,AddToCart,1701549712,No,bouquet,floral,59,Locally Grown Wedding Bouquet,"Present a breathtaking bouquet of locally-grown seasonal flowers for your special day. Our master florists artfully arrange roses, lilies and baby's breath into a cascading medley of color and fragrance, specially created to complement your wedding style.",10531,12/2/23,2684205179,Locally Grown Wedding Bouquet Cart,eCommerce,Checkout Pending,1,59
469d5ae2-0882-49fb-8201-0ae24d1b157d,1281,AddToCart,1701549855,No,seafood,groceries,20,Farmed Salmon - Tender and Flaky,"Tender, flaky salmon filets sustainably farmed in cold, clean waters. This premium salmon offers the rich flavor and health benefits of wild salmon without depleting natural stocks. An excellent source of omega-3s and protein, this versatile fish is perfect for grilling, baking, or pan-searing. Responsibly sourced for eco-friendliness.",12583,12/2/23,2684227722,Farmed Salmon - Tender and Flaky Cart,eCommerce,Checkout Pending,1,20
168b7d52-7dbf-4f73-987b-d0fe181f778a,2410,AddToCart,1701549994,No,wreath,floral,55,Autumn Bounty Wreath,"Beautiful handcrafted wreath bursting with autumn's bounty. Orange roses, yellow chrysanthemums, red maple leaves, and pinecones artistically arranged. Welcome fall's beauty into your home with this festive floral decor.",13288,12/2/23,2684220946,Autumn Bounty Wreath Cart,eCommerce,Checkout Pending,1,55
ba78ccfe-ac38-41e8-8129-1364f0395d37,2497,AddToCart,1701550134,Yes,strings,instruments,346,Vibrant Electric Guitar Inspires Creativity,"Electrify your sound with this sleek electric guitar. Its smooth playability and vibrant tone nurture creativity across genres. Crafted with care, it empowers artists to amplify their talent.",10743,12/2/23,2684210959,Vibrant Electric Guitar Inspires Creativity Cart,eCommerce,Checkout Pending,1,346
f51fb444-2d3a-4f88-bda3-667114177172,4254,AddToCart,1701550263,Yes,scarf,apparel,114,Soft Neutral Scarf Elevates Any Outfit,"Expertly crafted from soft, lightweight fabric, this sublime scarf adds effortless sophistication to any outfit with its subtle pattern and neutral palette that complements both casual and formal attire.",16824,12/2/23,2684222537,Soft Neutral Scarf Elevates Any Outfit Cart,eCommerce,Checkout Pending,1,114
2dc771b7-69ed-45d4-9a60-ce9f83ac25a4,2932,AddToCart,1701550412,Yes,cooking,books,26,Explore Japan's Flavors at Home,"Discover the rich flavors of authentic Japanese home cooking. This immersive cookbook provides easy-to-follow recipes for making staples like miso soup and sushi, as well as more advanced fare to expand your culinary skills.",13036,12/2/23,2684230928,Explore Japan's Flavors at Home Cart,eCommerce,Checkout Pending,1,26
579ca23a-2d8e-4229-812e-f68665b3a838,4884,AddToCart,1701550542,Yes,camping,outdoors,16,Brighten Your Campsite,"Illuminate your outdoor adventures with this durable, lightweight camping lamp. Adjusts from dim glow to bright beam to light up tent or campsite. Weatherproof design perfect for backpacking and camping trips.",17354,12/2/23,2684069929,Brighten Your Campsite Cart,eCommerce,Checkout Pending,1,16
7379e619-8221-441b-8bd4-d411256fa27a,4329,AddToCart,1701550682,No,sneaker,footwear,76,Vibrant Dark Olive Sneakers Stand Out,Make a subtle yet stylish statement with these vibrant dark olive green sneakers. The unique olive hue stands out from the crowd while the durable construction keeps your feet comfortable on all your neighborhood adventures.,14248,12/2/23,2683901443,Vibrant Dark Olive Sneakers Stand Out Cart,eCommerce,Checkout Pending,1,76
db31ed85-5592-47ec-8894-104dec37448b,300,AddToCart,1701550818,No,vegetables,groceries,4,Crispy Baked Potato Perfection,"Creamy, golden potatoes baked to fluffy perfection. These nutritious, versatile spuds are a fiber-filled pantry staple great for soups, stews, salads and more. Stock up on our tasty tubers today!",10501,12/2/23,2684077351,Crispy Baked Potato Perfection Cart,eCommerce,Checkout Pending,1,4
e0902ea2-9c81-4049-b933-aedf709911a1,4914,AddToCart,1701550955,No,arrangement,floral,59,Bright Lilies Floral Arrangement,"Fresh white lilies artfully arranged in a clear vase, this vibrant floral bouquet delivers natural beauty. The elegant blooms and sweet fragrance of over a dozen pristine lilies make a thoughtful gift for any occasion.",18718,12/2/23,2684238765,Bright Lilies Floral Arrangement Cart,eCommerce,Checkout Pending,1,59
7c859d38-407a-4b5f-8125-c901bd3f5562,3054,AddToCart,1701551095,No,tables,furniture,195,Sturdy Black Worktable Boosts Productivity,"With a sturdy black frame and spacious tabletop, this versatile Black Worktable optimizes workspace and productivity. Its durable construction and timeless design add function and style to any room.",13297,12/2/23,2684215215,Sturdy Black Worktable Boosts Productivity Cart,eCommerce,Checkout Pending,1,195
082f3607-e882-4670-bd78-f7698bec8c01,2459,AddToCart,1701551229,No,decorative,homedecor,20,Stylish Frame Displays Memories,"Display your favorite memories in chic style with this minimalist photo frame. Crafted with quality materials and attention to detail, it lends any decor sophistication.",10977,12/2/23,2684073613,Stylish Frame Displays Memories Cart,eCommerce,Checkout Pending,1,20
25e0f1af-8620-4eca-8573-4924d3fbee52,2394,AddToCart,1701551372,No,bowls,housewares,23,Sleek Porcelain Serving Bowl,"With subtle curves and smooth glaze, this versatile porcelain serving bowl elegantly presents soups, salads, and more. An off-white accent for any table, this durable bowl's clean design promises beauty and daily use for years.",15157,12/2/23,2684075347,Sleek Porcelain Serving Bowl Cart,eCommerce,Checkout Pending,1,23
