ITEM_ID,PRICE,CATEGORY_L1,CATEGORY_L2,PRODUCT_NAME,PRODUCT_DESCRIPTION,GENDER,PROMOTED
329ee42e-a87a-4c25-a377-cbdd8efa70f9,6,groceries,bakery,Vanilla Frosted Fresh-Baked Cupcake,Freshly baked cupcake with moist vanilla cake and creamy frosting. A classic treat made with care using quality ingredients for a delicious snack or dessert.,Any,True
3c378028-2226-4e87-94b4-7bc8a9aea5fe,10,groceries,bakery,Fluffy Frosted Vanilla Cupcakes,"Freshly baked vanilla cupcakes with moist, fluffy cake and creamy frosting. A classic bakery treat bursting with flavor in every bite.",Any,True
2270ef08-c42c-4587-92e6-70789376d6b8,8,groceries,bakery,Vanilla Cupcakes with Creamy Frosting,"Freshly baked vanilla cupcakes with moist, fluffy cake and creamy frosting. An indulgent yet classic bakery treat made from quality ingredients for any occasion.",Any,
76a7c3b8-ecee-405c-8fc8-f68418ba95f9,10,groceries,bakery,Vanilla Dream Cupcake,"Freshly baked each morning, our moist vanilla cupcake is a sweet treat with a light cake and creamy frosting. Part of our bakery, it's perfect for any occasion. Enjoy the homemade taste of happiness in each bite.",Any,
99826168-b451-4cc2-85dd-88215d8b069a,7,groceries,bakery,"Vanilla Cupcake, A Moist Bakery Delight",Our moist vanilla cupcake is a freshly baked treat with a light crumb and creamy frosting. A sweet bakery classic made with quality ingredients.,Any,
2fe358d9-ec2f-4764-9444-6a62d7c4fdd9,6,groceries,bakery,Freshly Baked Vanilla Cupcakes,"Our moist vanilla cupcake, freshly baked each morning, is topped with creamy frosting for a sweet treat. The light, fluffy cake and rich frosting create a mouthwatering experience in each delicious bite.",Any,
02c03513-b40d-44ec-b2d4-bb4d9421803a,9,groceries,bakery,Fresh Glazed Donuts - Fluffy Bakery Treats,"Our bakery-fresh, fluffy donuts are lovingly handcrafted each morning with premium ingredients. Enjoy a variety of mouthwatering flavors and textures glazed, filled, or topped to perfection. A tender, cake-like treat for any occasion.",Any,
b1611948-8438-4332-bfed-8742c2780620,11,groceries,bakery,Cinnamon Sugar Donut Delights,"Freshly baked donuts with a variety of flavors and textures. Soft, fluffy donuts carefully glazed, filled or topped. Tender cake-like texture with sweet bursts of flavor in every bite. A classic bakery treat.",Any,
8b6bc04b-fab1-4a30-9790-a77cecebe5d3,9,groceries,bakery,Fresh Daily Donuts - Melt-In-Your-Mouth Treats,"Fresh donuts made daily with quality ingredients. A delicious variety of glazed, frosted and uniquely topped treats with unmatched fresh taste and melt-in-your-mouth texture. An essential bakery item perfect for any occasion.",Any,True
c26266b9-e809-4543-a6e2-b70a56b4c362,9,groceries,bakery,Fresh-Baked Apple Pie,"Our bakery's signature apple pie is freshly baked daily with juicy apple slices in a flaky, buttered crust. This comforting classic with aromatic spices makes the perfect dessert to enjoy with 8.99 per pie.",Any,True
6fc7b390-e00f-47a8-9128-098517f02852,13,groceries,bakery,Sweet Berry Apple Pie,"Our Berry Apple Pie is bursting with juicy apple slices and tangy sweet berries baked in a flaky, golden crust for an irresistible symphony of fruit flavors in every scrumptious bite.",Any,
7c328756-a700-47d5-a9c4-696db1e72bb0,14,groceries,bakery,Tangy Keylime Pie - Florida's Creamy Treat,"Tangy key lime pie with creamy custard filling and flaky crust for a refreshing, tropical treat. Made fresh daily using key limes, sweetened condensed milk and egg yolks.",Any,
58407569-aaa8-40b4-8da0-13f6ffb18faf,12,groceries,bakery,Sweet & Nutty Southern Pecan Pie,"Indulge in our Southern classic pecan pie, lovingly handmade with premium ingredients for a sweet nutty filling enveloped in a perfectly flaky, buttery crust. An irresistible bakery treat made from scratch for any occasion.",Any,True
7ae9fb66-ec70-4182-9573-2b243acff263,10,groceries,bakery,Walnut Pie - Nutty Crunchy Delight,Indulge in nostalgic flavor with our freshly baked Walnut Pie. Layers of nutty crunch enveloped in a handmade flaky crust create a sweet tooth sensation. A classic dessert made new again with quality ingredients.,Any,True
8d6ec814-5d3c-44a9-8684-3ab4e5aba0e7,3,groceries,dairy,Small-Batch Hand-Churned Butter,"Creamy, ethically-sourced artisanal butter hand-churned using time-honored techniques. Its rich texture and sweet aroma make this small-batch dairy staple perfect for spreading, baking, and enriching sauces and vegetables.",Any,
8c75972a-a0ce-408a-8545-4dc308a93392,4,groceries,dairy,Creamy Artisanal Butter,"Our rich, creamy artisanal butter is crafted using traditional methods for a wholesome, golden spread. Ethically sourced from small family farms, it's perfect for spreading, baking, and cooking.",Any,
f95bf418-447f-4c76-8f87-a32b1d04942a,5,groceries,dairy,Creamy Artisanal Cheese,"Creamy, artisanal cheese crafted sustainably by dedicated dairy farmers. Tangy and savory with a rich, creamy texture, this cheese offers mouthwatering flavor. The perfect addition to any charcuterie board or recipe. Ethically sourced and expertly made.",Any,
ad7d52cc-cc68-4aed-bdb3-cb53317a5b93,6,groceries,dairy,Creamy Handcrafted Artisanal Cheese,"Our rich, creamy artisanal cheese is sustainably crafted from ethically sourced milk. With complex flavors and smooth texture, it's perfect for snacking, charcuterie, and pairing. Support small dairy farmers with this delicious, responsibly-made cheese.",Any,
9551aff2-a0fe-4c68-af2c-d5571c8de81d,4,groceries,dairy,An Unforgettable Taste,"This creamy artisanal cheese is carefully crafted by dedicated dairy farmers using sustainable practices. With a rich, buttery flavor, it's perfect for snacking, charcuterie, or cooking. Ethically sourced and thoughtfully produced for an unforgettable taste.",Any,
44cf340f-5431-4d62-bb83-6a19b5714ff0,6,groceries,dairy,Creamy Artisanal Cheese,"Artisanal cheese crafted sustainably with rich, creamy flavor. Complex profile with notes of butter and supple texture. Ethically sourced and perfect for snacking, charcuterie, cooking. Treat yourself to exquisite taste and responsible production.",Any,
ed4f07c7-6728-4f66-9755-2863f9c05903,4,groceries,dairy,Aged Cream Cheese,"Creamy aged cheese, handcrafted from our family dairy farms. Rich, tangy flavor with smooth, supple texture. An exemplary grocery staple for snacking, cooking, and charcuterie. Made with care using time-honored techniques.",Any,
f4becdcc-2e42-44c2-bbac-ad50b9a6126b,3,groceries,dairy,Aged Farmhouse Cheese - Smooth and Complex,"Crafted using time-honored techniques, our award-winning aged farmhouse cheese boasts a sublimely smooth texture and complex nutty, grassy flavor. An artisanal grocery essential perfect for snacking, cooking, and cheese boards.",Any,
27611481-bedc-4ffd-b8e6-4af2a34d5b3e,4,groceries,dairy,Creamy Handcrafted Artisanal Cheese,"Creamy artisanal cheese, carefully crafted using traditional techniques. Rich, tangy flavor with smooth, supple texture. An exceptional grocery staple made from the freshest milk. Perfect for snacking, cooking, and garnishing.",Any,
8bd15036-f082-47a1-8ffb-aa193b58d960,6,groceries,dairy,Creamy Artisanal Cheese,"Our artisanal creamy cheese is carefully crafted with sustainably sourced milk for a rich, smooth flavor. Perfect for snacking or adding decadent flair to charcuterie, its complex profile pairs wonderfully with fruits, nuts, and wines.",Any,
cd7db0b6-ac65-4207-a055-b6510873f085,6,groceries,dairy,Velvety & Ethical,"Our ethically-sourced creamy cheese is slow-cultured for complex aroma and velvety texture. Made sustainably by dedicated dairy farmers, this cheese melts in your mouth. A versatile addition to charcuterie, sandwiches, salads and pastas.",Any,
a52f4cd6-4eec-43f5-899e-4abe8e1963e5,5,groceries,dairy,Artisanal Butter Cheese,"Skillfully crafted with care, our smooth, rich creamy artisanal cheese offers a delightful buttery flavor. Ethically sourced and sustainably produced using milk from happy cows.",Any,
bac8c61d-dd0e-42f1-8c9b-004ae7e64131,6,groceries,dairy,Creamy Handcrafted Artisanal Cheese,"Our handcrafted artisanal cheese is made sustainably with rich, creamy milk from happy cows. This tangy, complex cheese pairs beautifully with wine and fruit. Ethically-sourced and thoughtfully crafted for your table.",Any,
084a7fbb-bd4b-40d1-80af-5d8d7fe1bd56,3,groceries,dairy,Tangy Aged Farmhouse Cheese,"Our award-winning aged farmhouse cheese boasts a delightfully nutty, tangy flavor. Carefully crafted using traditional techniques, it has a smooth, supple texture perfect for snacking or cooking. This high-quality cheese adds depth of flavor to any dish.",Any,
00c5d8dd-12fb-41ad-972d-88364f8a8519,5,groceries,dairy,Creamy Cheddar Cheese,"Cheddar crafted from ethically-sourced milk by dedicated farmers. Its rich, creamy taste and smooth texture make this cheese perfect for snacking, charcuterie, and cooking. Responsibly-produced for quality and sustainability.",Any,
97e3083a-c6fc-4c52-a4dc-f29ba90d9214,5,groceries,dairy,Rich and Creamy,"Cheddar crafted from ethically sourced milk. Rich, creamy taste with smooth texture. Versatile for snacking, charcuterie, cooking. Sustainably produced by happy cows.",Any,
b19613c1-f717-4fa9-bf68-a94af122dd4a,5,groceries,dairy,Creamy Fresh Milk,"Our locally sourced, farm-fresh milk offers a delightfully creamy texture and wholesome flavor. This dairy essential, gently pasteurized for safety, provides an excellent source of calcium, vitamin D, and protein from happy, grass-fed cows.",Any,
80795911-b1da-44cc-91c6-d6e320068cbb,5,groceries,dairy,Farm Fresh Milk,"Fresh local dairy milk, ethically sourced and stringently tested. A creamy, wholesome taste and an excellent source of calcium, vitamin D and protein. The essential ingredient for cooking, baking, or simply enjoying a nutritional and refreshing beverage.",Any,True
a8b3108e-7c37-4d94-9bb8-438285194ed4,3,groceries,dairy,Tangy Protein Punch Yogurt,"Our smooth, creamy yogurt offers a tangy, protein-packed punch. Made from fresh dairy farms, enjoy natural probiotics and calcium in every silky spoonful. The perfect versatile snack or breakfast - simply top with fruit or granola and savor the flavor.",Any,
47e444a7-9f1a-464f-b51a-9282e871ef75,5,groceries,dairy,Creamy Tangy Yogurt,"Creamy Yogurt offers a silky smooth texture and tangy flavor. This protein-packed, calcium-rich yogurt can be enjoyed on its own or topped with fruit and granola for a nutritious, satisfying snack or breakfast.",Any,
16d2aa62-0f43-48d6-b42b-be7ae0f66e6b,6,groceries,dairy,Tangy Cream Yogurt - Probiotic-Packed,"Creamy, tangy yogurt bursting with probiotics. This farm-fresh dairy staple has a silky texture and refreshing flavor. A versatile, protein-packed choice for smoothies, parfaits, or snacking.",Any,True
8b44da10-1133-48e5-b1a6-4f081e46a150,3,groceries,fruits,Juicy Sweet Crunch Apples,"Crunchy sweet apples, nature's perfect snack. These fresh, juicy apples offer a delightful sweet-tart flavor and impressive health benefits. Enjoy their crisp, refreshing taste and versatile uses.",Any,
3592c279-568e-4267-9f7c-35bacdb863b9,4,groceries,fruits,Juicy Crunchy Fresh Apples,"Crunchy, juicy apples picked fresh from the orchard. A daily dose of fiber, vitamin C, and antioxidants for immune support and overall health. Nature's perfect snack, sweetly satisfying with every crisp, refreshing bite.",Any,
caee70f0-d439-42ed-9033-9c9af67765b2,3,groceries,fruits,Juicy Sweet Red Apples,"Crunchy red apples, nature's perfect snack. Juicy, sweet fruit packed with vitamin C and fiber. Enjoy these versatile apples raw, baked, or in sauce. An affordable grocery staple loved worldwide.",Any,
3330b1e7-402c-40d7-8bf3-0a5248013381,6,groceries,fruits,Juicy Sweet Apples,"Crunchy fresh apples, nature's perfect antioxidant-rich snack. Enjoy the sweet, tart flavor and firm, juicy flesh of these popular fruits daily for a healthy, delicious way to nourish your body.",Any,
654926f7-2240-429e-9222-f705d62a8841,4,groceries,fruits,Sweet & Tangy Apricots,"Apricots - Bursting with sweet, tangy flavor, these vibrant orange stone fruits are nutritious, versatile additions to fruit salads, baked goods, smoothies, cheeses, and more. Their juicy texture and crowd-pleasing taste make apricots a popular grocery choice.",Any,
c76859f9-effa-428c-84e1-b8d4f837a79c,3,groceries,fruits,Fresh Ripe Bananas - Nature's Perfect Snack,"Fresh, ripe bananas - nature's perfect snack full of potassium and vitamin C. Enjoy these sweet, creamy fruits from tropical climates anytime for a nutritious boost. Their bright yellow peel and soft, edible flesh make delicious additions to smoothies, baked goods, cereals and more!",Any,True
060ed40f-91cb-4bd5-a0fc-36f7351d2221,4,groceries,fruits,Farm-Fresh Bananas Burst with Sweet Flavor,"Savor nature's perfect snack! Our ripe, farm-fresh bananas burst with creamy, sweet flavor. Potassium-packed and subtly sweet, these bright yellow treats add tropical goodness to smoothies, baked goods, or your morning cereal.",Any,True
62f6d1c3-33ea-415c-95dd-b3cf8a8051c9,3,groceries,fruits,Juicy Sweet Blackberry Snack,"Fresh blackberries bursting with juicy, sweet flavor. Farm-fresh and nutrient-rich, these plump berries are perfect for snacking, baking, smoothies, and more. Enjoy their antioxidants and fiber in a delicious treat.",Any,
9abdf04d-a9b7-4627-9ce8-b11668db3c98,6,groceries,fruits,Fresh Blueberries - Juicy Antioxidant Superfruit,"Juicy, antioxidant-rich blueberries deliver a powerful nutrition punch. Enjoy fresh or add to baked goods and smoothies. Small but mighty, these sweet and tart superfruit berries boost your health in a delicious way.",Any,True
0cb50483-3682-4db5-870c-2b007b2c08b6,5,groceries,fruits,Fresh Blueberries - Juicy Antioxidant Berries,"Succulent fresh blueberries - nature's antioxidant-rich superfood. Enjoy these juicy, sweet berries daily for fiber, vitamins, and overall health. A nutritious addition to any diet.",Any,
39c056d5-7bf7-4fc8-86e9-8d839c9b1970,5,groceries,fruits,Juicy Sweet Cantaloupe Melon,"A nutrient-rich, juicy cantaloupe melon with a sweet, musky flavor and creamy orange flesh. Enjoy its refreshing taste and aroma on its own or in smoothies and salads.",Any,
35e2eae9-20ff-4ea0-ba75-a3b07f37a195,6,groceries,fruits,Juicy Pink Vitamin C Bombs,"Fresh pink grapefruit, a sweet-tart grocery item packed with immunity-boosting vitamin C. This antioxidant-rich citrus fruit makes a tasty, nutritious addition to your diet.",Any,True
5723f368-aae1-4504-b5b6-3efbc47497cc,4,groceries,fruits,Juicy Green Grapes,"Sweet, juicy green grapes bursting with antioxidant power. These fresh, easy to eat fruits pack a refreshing and nutritious punch. A perfect healthy snack on-the-go.",Any,
14c5314c-6325-41e9-8e5b-4f72f5b05f27,3,groceries,fruits,Juicy Green Grapes,"Plump, crisp green grapes bursting with sweet, juicy flavor. These antioxidant-rich grapes are perfect for snacking, recipes, or adding freshness to cheese boards. A healthy and delicious fruit.",Any,
a31ad4b3-f9a8-4a9b-a8b3-3034af7bacec,4,groceries,fruits,Nature's Vitamin C,"Bursting with vitamin C, this sweet, tangy kiwi fruit adds a refreshing tropical twist to smoothies, salads, and desserts. Each velvety green slice is speckled with tiny black seeds and packed with antioxidants, fiber, potassium, and more.",Any,
6f572e38-61df-4469-be05-b3ad2950a895,3,groceries,fruits,"Juicy, Zesty Lemons - Tart Sunshine!","These fresh, juicy lemons pack a tangy, tart punch of vitamin C. Their bright, sunny flavor uplifts both sweet and savory dishes.",Any,
548ee038-6c49-4a0a-8c8a-aee95136962d,5,groceries,fruits,Juicy Mexican Limes,"Juicy, tart Mexican Limes bursting with floral aroma and vitamin C. Zest up water, recipes, and drinks with these fresh, green citrus fruits. An immune-boosting and versatile ingredient to enhance countless dishes.",Any,
47ea2bd1-e2ab-47ed-a7c9-662a98fe4087,3,groceries,fruits,Tropical Sweet Papaya Fruit,"A sweet, juicy papaya delivers a unique tropical flavor. This antioxidant-rich fruit has smooth, yellow skin and vibrant orange flesh. Refreshing on its own or in fruit salads, our papayas aid digestion and immunity.",Any,
63911783-3144-410c-b521-25bff67ec494,3,groceries,fruits,Juicy Sweet Pears,"Juicy, sweet pears with smooth green-yellow skin and delicious flesh. An excellent source of vitamin C and fiber. Enjoy their refreshing flavor and versatility in salads, tarts, and more.",Any,
546784ce-5a1e-4880-85ce-fcc8b84ce7b6,3,groceries,fruits,A Floral Fruit Treat,"Juicy Sweet Pears, the perfect balance of sweet and floral. Enjoy this versatile fruit's smooth, creamy flesh and fiber, vitamins, and minerals. An anytime treat!",Any,True
f6139c12-bb79-491b-84c3-e84cf454eb52,3,groceries,fruits,Sweet & Juicy Pear Fruit,"Juicy, sweet pears are a versatile fruit perfect for snacking or recipes. Their creamy white flesh and mild flavor make them an easy addition to salads, desserts, or grilled entrees. A nutritious grocery staple loved by all.",Any,
ce390822-2cb8-4ec8-b3d0-128d68762dc4,5,groceries,fruits,Juicy Golden Pineapple Bursting with Flavor,"This sweet yet tart pineapple is bursting with juicy golden flesh and tropical flavor. Enjoy its refreshing crunch and vitamin riches in smoothies, desserts, or snacks.",Any,
62af4e62-c516-43cb-8afd-9241810c54f9,6,groceries,fruits,Juicy Ruby Pomegranates,"Juicy ruby-red Pomegranate Fruit, packed with sweet-tart antioxidant-rich arils. This nutritious and delicious grocery staple bursting with flavor promotes heart and overall health.",Any,
7885a4d9-2f1e-4cc4-b52f-82592f4caabd,5,groceries,fruits,Juicy Raspberry Fruit Burst,"Juicy, tangy raspberries bursting with sweet flavor! These antioxidant-rich red gems are perfect for snacking, baking, or blending. Enjoy summer's deliciously tart treat loaded with vitamin C and manganese.",Any,
08f37e68-f9de-4e33-8714-909903a4a43e,4,groceries,fruits,Juicy Sweet Strawberries,"Enjoy the sweet, juicy flavor of our farm-fresh strawberries! These bright red beauties pack a powerful punch of vitamin C and antioxidants. Add their vibrant color and natural sweetness to salads, smoothies, or snacks. Our nutritious strawberries make the perfect healthy treat!",Any,True
e574f0de-94eb-4781-9ed7-248f5e041549,3,groceries,fruits,Juicy Tangerines - Sweet Tangy Snack,"Tangerines - Sweet, juicy citrus bursting with tangy flavor. Enjoy nature's candy in an easy-to-peel snack. Just 2.99 per pound.",Any,
1168b59f-b1e3-45bf-b7bc-fd1daf349482,4,groceries,fruits,Sweet Juicy Watermelon Slices,"Refreshingly sweet watermelon, loaded with hydrating nutrients like vitamin C and potassium. This crisp, juicy melon will quench your thirst and provide a wealth of vitamins to support your health. Enjoy its sweet taste in wedges, cubes, or blended into a smoothie!",Any,
6bbcc8b3-99b1-4b5c-8404-ab727449887b,13,groceries,meat,Tender Grass-Fed Beef Steaks,"Our premium, sustainable beef offers an ethical, high-quality protein. This flavorful, antibiotic-free beef from humanely-raised cattle supports ecological farms. Enjoy nutritious, succulent grass-fed beef from our trusted, sustainable ranch.",Any,
5561690b-254e-4c4c-8ae1-4642e400e18d,13,groceries,meat,Tender Grass-Fed Beef,"Our premium beef from small, local farms pairs sustainable practices with exceptional tenderness and rich flavor. The nutritious, humanely-raised cuts are perfect for grilling or slow cooking to savor the succulence.",Any,
386fe76e-5573-45ae-8474-64afbd48e1b3,11,groceries,meat,Tender Grass-Fed Beef,"Our locally raised, tender beef offers exceptional marbling and rich flavor perfect for burgers or roasts. This nutritious, humanely raised protein source is versatile and satisfying - a grocery staple brimming with iron, zinc and B vitamins.",Any,True
db13fb46-bcd9-4708-b98d-5ec644f61c6a,15,groceries,meat,Tender Grass-Fed Beef Steaks,"Our premium, locally-raised beef offers exceptionally tender, richly marbled cuts with unparalleled flavor. This nutritious, humanely-raised protein source is perfect for grilling or stews. Savor the superior taste of sustainably-farmed goodness.",Any,
c7957edf-33e1-4724-b580-878ff945b0c2,16,groceries,meat,Tender Grass-Fed Beef Steaks,"Our premium grass-fed beef offers exceptionally tender, finely marbled cuts with rich, beefy flavor. Sustainably raised by local farmers who care for animal welfare and land, this nutritious beef makes a delicious, versatile addition to your grocery list.",Any,
e2a60c0c-de0c-49d0-b66f-cf6406058797,14,groceries,meat,Tender Grass-Fed Beef Steaks,"Our premium, locally-raised beef offers exceptionally tender, marbled cuts with rich, beefy flavor. This nutritious, humanely-raised protein makes for a satisfying, versatile meal centerpiece.",Any,
e50a3585-a7be-4481-a4bb-4769a6066c91,9,groceries,meat,Tender Grass-Fed Beef Steaks,"Our organic, grass-fed beef delivers a rich, earthy flavor and tender texture. Ethically raised on small family farms without antibiotics or hormones, this sustainable meat makes healthy, delicious meals.",Any,
8e772d7a-3921-4cf8-bf97-e428e90eeba1,14,groceries,meat,Tender Grass-Fed Beef,"Our premium grass-fed beef offers tender, flavorful cuts from sustainably-raised local cattle. The farmers care for animal welfare and land, providing nutritious, humanely-raised protein. This versatile staple is an excellent value.",Any,
dd6fdb3f-f567-45c9-ad4a-f36fcd56ad22,14,groceries,meat,Tender Grass-Fed Beef Steaks,"Our premium grass-fed beef offers exceptionally tender, flavorful cuts from local farms dedicated to sustainability and animal welfare. This nutritious choice brings the highest quality beef from farm to table for an unparalleled culinary experience.",Any,
47404fab-577a-4691-8277-6de9ab87ea15,10,groceries,meat,Tender Grass-Fed Beef Steaks,"Our juicy, flavorful organic grass-fed beef offers a nutrient-rich protein source sustainably raised on local farms without hormones or antibiotics for an unparalleled quality family meal.",Any,
e61935e9-bfd3-4ea7-81a0-3212f542b18a,8,groceries,meat,Tender Grass-Fed Beef,"Our grass-fed beef offers succulent, tender flavor from cows humanely raised on sustainable family farms without hormones or antibiotics. This nutrient-dense protein makes a delicious, responsible choice.",Any,
8d67146f-0b59-4761-9120-34ebfee7b299,12,groceries,meat,Tender Grass-Fed Beef,"Our premium grass-fed beef offers exceptionally tender, finely marbled cuts with rich, beefy flavor. Sustainably raised by local farmers who care deeply about animal welfare and land stewardship. An excellent source of protein, iron, zinc and B vitamins. Versatile from burgers to roasts, this nutritious beef provides superb quality and value.",Any,
fabc3cde-1203-4f82-8080-bf3b1bf36a6b,12,groceries,meat,Premium Pastured Beef,"Our locally-raised, tender grass-fed beef offers exceptional flavor and nutrition. This premium beef from humanely treated cattle provides protein, iron, zinc, and B vitamins in versatile cuts perfect for burgers, roasts, and more. Sustainably farmed for quality and value.",Any,True
9b77b034-1d58-415a-9184-fb121a8a5799,11,groceries,meat,Tender Grass-Fed Beef Steaks,"Our premium grass-fed beef delivers exceptional tenderness and rich flavor. Raised humanely and sustainably by local farmers, this nutritious protein makes a satisfying and versatile meal centerpiece.",Any,
44f68197-2a7a-47d7-9cb5-3aba2d71b949,15,groceries,meat,Tender Grass-Fed Beef Steaks,"Our succulent organic beef offers a flavorful, ethically-raised protein. This grass-fed cow was humanely raised without antibiotics or hormones, resulting in a nutritious, sustainable choice for conscientious shoppers.",Any,
20d93fb0-f2b7-4b94-996e-42b54c0c2845,8,groceries,meat,Tender Grass-Fed Steak,"Our locally-raised, humanely-treated beef delivers unmatched flavor and tenderness. This nutritious, finely marbled premium cut promises a superb dining experience. Sustainably-sourced from trusted farmers committed to quality.",Any,True
ee882660-2b73-4243-beea-e34541a94a4e,14,groceries,meat,Tender Grass-Fed Beef Steaks,"Our premium grass-fed beef offers exceptionally tender, flavorful cuts from sustainably raised, humanely handled cattle. This nutritious, versatile meat from local farmers raises any dish without hormones or antibiotics.",Any,True
0770ffd6-c89a-489a-b9dc-e5c1c267e102,15,groceries,meat,Tender Grass-Fed Organic Beef,"Our organic, grass-fed beef delivers an ethical, flavorful protein. This beef comes from humanely-raised cows without antibiotics or hormones, resulting in a nutritious, delicious grocery choice.",Any,
fa496dad-dab8-4c6e-9836-eb7dcfb2724f,7,groceries,meat,Tender Grass-Fed Beef Steak,"Our sustainably-raised, organic grass-fed beef offers premium flavor and nutrition. This antibiotic-free, humanely-raised beef is the discerning customer's choice for supporting responsible agriculture and animal welfare.",Any,
a15e69d5-0765-4be4-8932-cf006edeff0c,14,groceries,meat,Grass-Fed Goodness,"Our organic, grass-fed beef offers an ethically-raised, flavorful protein. The cattle live happy, natural lives resulting in more nutritious, better-tasting meat. When you choose this product, you support sustainable agriculture and humane animal treatment.",Any,
9aa902f5-c775-45b9-bce3-793beb5136d0,9,groceries,meat,Ethically Raised Free-Range Chicken,"Our premium chicken is humanely raised on small family farms without antibiotics or hormones. As a nutritious and flavorful addition to any meal, this sustainably-sourced poultry promotes humane practices while providing a healthy protein source.",Any,
9cd7f07e-9e01-45f6-8f65-c09b12d65efe,8,groceries,meat,Ethically Raised Free-Range Chicken,"Our premium, all-natural chicken offers delicious, juicy meat from small family farms dedicated to humane, sustainable practices without antibiotics or hormones. Promotes health of people, animals and environment.",Any,
c1f90b12-59c8-4af3-8dd6-d8dbd16d5422,11,groceries,meat,Tender Pasture-Raised Pork,"Our premium, sustainably-raised pork offers an ethically-sourced, tender and juicy taste perfect for all recipes. Humanely-raised on pasture without antibiotics or hormones.",Any,
28fd3ede-3381-419c-8c9d-3e6e907d7114,14,groceries,meat,Tender and Ethical Pork,"Our premium pork is sustainably raised on family farms that are committed to ethical practices. The exceptional tenderness, juiciness and flavor of this pork makes it a nutritious addition to any meal. Responsibly sourced and locally raised pork you can feel good about serving.",Any,
3d8bb35f-761d-43a8-84a5-d7beff8bc8c0,16,groceries,meat,Tenderly Raised Organic Pork,"Our premium organic pork delivers juicy, tender flavor from humanely-raised pigs grazing freely on sustainable farms. This antibiotic-free, ethically-sourced meat offers nutritious deliciousness for all your favorite dishes.",Any,
daa12adf-0666-422c-bd58-36771232b706,8,groceries,meat,"Tenderly Raised Pork, Delectably Flavorful","Tender, sustainably-raised pork from farmers dedicated to responsible stewardship. Nutritious, wholesome goodness with delicious flavor and tender texture. The perfect addition for family meals you can feel good about serving.",Any,
9853e59b-7118-4433-b4dc-5f57191733ef,11,groceries,meat,Tender & Flavorful Antibiotic-Free Pork,"Our sustainably-raised premium pork delivers exceptional flavor and tenderness. The farmers go above industry standards to produce antibiotic-free, hormone-free pork from pigs allowed natural behaviors and optimal diet for superior nutrition and taste. An unrivaled eating experience supporting sustainable farming.",Any,
122fb19c-8b5e-4502-895a-b70ac68178ed,8,groceries,meat,Tender and Juicy Organic Pork,"Our premium, free-range pork delivers unbeatable juicy flavor and tender texture, ethically raised without antibiotics or hormones. This minimally processed, sustainably farmed organic meat makes a delicious, nutritious addition to any meal.",Any,
59a9a899-f122-4e4e-8796-fe683d90fcc3,8,groceries,meat,Tender Pasture Pork,"Our pasture-raised pork delivers exceptional taste and nutrition from pigs allowed to roam and feed naturally. This premium, ethically-sourced meat is perfect for cooking needs, offering delicious flavor and tender texture in a high-quality protein source.",Any,
9503c98c-58e3-40f1-bd03-30444c17e55c,10,groceries,meat,Sustainably Raised Free-Range Pork,"Our humanely-raised, organic pork delivers exceptionally juicy, tender flavor. This premium meat from pigs allowed to roam freely makes every recipe taste great while meeting the highest sustainability standards.",Any,
069e92e2-e9fe-40b9-8deb-3cf0d5ae2930,13,groceries,meat,Tender Organic Humanely-Raised Pork,"Our premium organic pork offers juicy, flavorful meat from humanely-raised pigs allowed to roam freely. This tender, lean protein meets the highest standards - no hormones or antibiotics. A nutritious choice for healthy, sustainable meals.",Any,
a0927240-5732-43ef-a3dc-6ea716b15372,14,groceries,seafood,Sustainable Wild Crab Meat,"Enjoy the sweet, delicate flavor of wild-caught sustainable crab meat. This premium seafood offers a tender texture and fresh taste for salads, pastas, and more. An ocean-friendly choice.",Any,
82aa8f53-3556-4fb9-aeed-547a4ea726ff,15,groceries,seafood,Sustainably Sourced Sweet Crab,"Wild-caught or sustainable crab, enjoy the sweet delicate meat and tender texture of this premium seafood. Versatile and easy to prepare, a fantastic addition to salads, pastas, and more. Ethically sourced for quality and environmental responsibility.",Any,
b1374b6e-ece9-4db4-bfa3-7dbae826b454,24,groceries,seafood,Wild-Caught Crab Legs,"Sustainably-sourced wild crab delivers sweet, succulent meat with a delicate flavor. Enjoy the tender texture of these premium crab legs or claws guilt-free, knowing they come from responsibly managed waters. Simply heat and serve.",Any,
2f66acb6-61e0-409b-a0de-1f52b49536b3,14,groceries,seafood,Northwest's Sweetest Sustainable Dungeness Crab,"Sustainably-sourced, sweet, tender Dungeness crab from the Pacific Northwest. An excellent source of protein and important nutrients. Responsibly harvested for your table from prized Northwest waters.",Any,
6ddb5322-11b6-4884-8b7d-0e95b9116c03,17,groceries,seafood,Succulent Lobster Tail Meat,"Succulent, tender lobster tail and claw meat, sustainably and humanely harvested for unmatched freshness. The sweet, briny ocean flavor shines in gourmet dishes like lobster rolls and mac and cheese. An impressive, premium seafood ingredient for discerning home chefs.",Any,
a7bb3478-b9a9-43e2-bfae-39b88accf7d6,20,groceries,seafood,Tender Pacific Octopus - Sustainably Caught Seafood,"Tender Pacific octopus, sustainably caught and ready to cook. Slow-simmered for ultimate tenderness, this wild-caught seafood adds briny sweetness and satisfying bite to any dish. An nutritious, premium ingredient for seafood lovers.",Any,True
